timestamp,level,cpu_percent,rss_mb,threads,postgres_connections,redis_ping_ms,neo4j_ping_ms
10090869.089456212,50,81.0,1710.9140625,28,6,1.1356882750988007,3.006020560860634
10090870.214958737,50,196.4,1711.0,28,7,0.7229764014482498,2.5857780128717422
10090871.3461574,50,166.2,1792.5234375,38,9,0.8234195411205292,2.768939360976219
10090872.47256059,50,158.9,1846.95703125,40,6,0.7818583399057388,2.7752015739679337
10090873.598266328,50,144.8,1865.50390625,40,12,1.0091792792081833,9.771233424544334
10090874.73192772,50,207.3,1965.30078125,40,9,0.6814319640398026,2.8223004192113876
10090875.85697912,50,183.1,1984.78125,40,14,0.6753280758857727,2.848554402589798
10090876.982350316,50,174.2,2001.41796875,40,10,0.8415859192609787,2.8882846236228943
10090878.111518737,50,162.1,2003.85546875,40,9,0.9837504476308823,4.247654229402542
10090879.241944723,50,192.8,2025.7578125,40,8,0.509507954120636,2.5329571217298508
10090880.369092895,50,201.4,2030.80078125,40,8,0.8748937398195267,2.6637520641088486
10090881.494258923,50,191.1,2040.08203125,40,15,0.5567166954278946,10.857531800866127
10090882.62448449,50,183.1,2040.25,40,6,0.8209124207496643,3.1205322593450546
10090883.749892617,50,160.8,2042.25,40,6,0.9753033518791199,3.0561890453100204
10090884.880365737,50,169.8,2046.26953125,40,13,0.6104726344347,2.762962132692337
10090886.00641608,50,204.3,2060.41015625,40,12,1.1259764432907104,2.512868493795395
10090887.126656886,50,130.3,2060.48046875,40,8,0.5827844142913818,2.4779438972473145
10090888.253737647,50,220.9,2073.2578125,40,8,1.2897774577140808,2.973923459649086
10090889.37878408,50,199.1,2073.3984375,40,11,0.9154770523309708,2.573147416114807
10090890.507436069,50,191.4,2073.40234375,40,12,1.6753729432821274,2.810472622513771
10090891.634357192,50,162.4,2073.40234375,40,11,0.8684154599905014,2.573728561401367
10090892.760778613,50,159.8,2079.375,40,11,0.8790101855993271,2.5543328374624252
10090893.885869171,50,195.5,2079.375,40,10,0.7084272801876068,2.808140590786934
10090895.015229523,50,193.0,2079.515625,40,12,0.5876868963241577,2.8420668095350266
10090896.146869553,50,142.3,2093.796875,40,8,0.502951443195343,2.897854894399643
10090897.277248723,50,217.6,2114.01171875,40,8,0.8256528526544571,2.978416159749031
10090898.409025619,50,188.2,2114.01171875,40,9,0.5515608936548233,2.630123868584633
