timestamp,level,cpu_percent,rss_mb,threads,postgres_connections,redis_ping_ms,neo4j_ping_ms
10090804.975906711,10,79.3,1243.953125,18,6,0.9104311466217041,2.994852140545845
10090806.109857526,10,186.1,1308.33984375,18,9,0.6645545363426208,2.819197252392769
10090807.242487188,10,187.2,1329.9921875,18,6,0.6433092057704926,2.780647948384285
10090808.376308572,10,187.0,1330.015625,18,7,0.5293786525726318,2.611730247735977
10090809.504845828,10,150.6,1330.0234375,18,6,2.124892547726631,2.7165859937667847
10090810.647187812,10,196.1,1331.0234375,18,7,0.6257388740777969,2.5481320917606354
10090811.773263648,10,192.7,1331.0234375,18,9,0.4945918917655945,2.6071034371852875
10090812.901724432,10,156.9,1337.14453125,18,8,1.9274670630693436,3.140859305858612
10090814.03222937,10,207.0,1343.5390625,18,6,1.2501012533903122,3.3844392746686935
10090815.159759784,10,184.5,1343.6875,18,8,0.9037479758262634,2.8295647352933884
10090816.292657636,10,178.3,1343.69140625,18,6,0.8001271635293961,3.6605652421712875
10090817.420826865,10,194.1,1343.69140625,18,6,0.9088851511478424,2.8651002794504166
10090818.545505244,10,181.4,1343.69140625,18,7,0.8063111454248428,3.1405873596668243
10090819.669234091,10,148.6,1343.69140625,18,7,0.9920969605445862,3.7320666015148163
10090820.799092809,10,197.4,1349.8671875,18,6,1.5713199973106384,4.059448838233948
10090821.938843546,10,207.9,1349.8671875,18,6,0.5850009620189667,2.562694251537323
10090823.072431412,10,180.0,1349.8671875,18,7,0.8962992578744888,3.0055735260248184
10090824.206871724,10,202.7,1349.8671875,18,7,0.6039496511220932,2.571200951933861
10090825.34161118,10,190.4,1349.8671875,18,6,0.4979930818080902,2.514585852622986
10090826.471249169,10,181.5,1349.8671875,18,7,0.6405133754014969,2.5739315897226334
10090827.599541346,10,176.4,1349.8671875,18,6,0.9333901107311249,3.152584657073021
10090828.730835408,10,187.4,1349.8671875,18,6,0.8621085435152054,2.7139373123645782
10090829.855610851,10,192.9,1349.8671875,18,6,0.9304564446210861,2.9581040143966675
10090830.983391345,10,189.8,1355.87890625,18,6,0.7368121296167374,2.757435664534569
10090832.11105948,10,188.0,1356.0546875,18,7,0.7227025926113129,3.8525350391864777
10090833.255078603,10,163.5,1357.0546875,18,7,1.1362340301275253,3.3317841589450836
10090834.390000015,10,182.4,1357.0546875,18,7,0.8645355701446533,2.875242382287979
