timestamp,level,cpu_percent,rss_mb,threads,postgres_connections,redis_ping_ms,neo4j_ping_ms
10067817.62092513,10,793.5,2163.046875,340,6,2.906346693634987,4.19042631983757
10067818.832111107,10,189.1,2163.0546875,340,6,0.5852356553077698,3.386126831173897
10067820.42832484,10,693.5,2188.4765625,495,6,1.0599233210086823,4.4213589280843735
10067822.3191457,10,787.5,2207.6015625,724,6,0.7495954632759094,3.5630352795124054
10067824.1097353,10,775.1,2210.5703125,724,6,6.37098029255867,87.82755583524704
10067826.408964388,10,800.3,2212.82421875,724,6,0.7000304758548737,4.232326522469521
10067829.313778164,10,794.5,2217.09375,724,6,0.798787921667099,93.00925768911839
10067831.5200684,10,787.8,2219.2734375,724,6,2.182716503739357,93.09250302612782
10067833.806791516,10,788.4,2221.28125,724,6,0.8272919803857803,4.005856812000275
10067836.205509348,10,786.7,2221.7265625,724,6,0.7987096905708313,6.09385222196579
10067838.910967985,10,799.5,2222.1328125,724,6,0.7258560508489609,88.84953148663044
10067841.209661083,10,796.7,2222.984375,724,6,98.41068834066391,6.424063816666603
10067843.51584304,10,799.4,2223.1328125,724,6,0.7875971496105194,3.9236564189195633
10067845.901258158,10,772.2,2224.7109375,724,6,1.5027858316898346,87.28847652673721
10067847.715180583,10,813.7,2229.26953125,724,7,497.6212978363037,5.322067067027092
10067852.017325357,10,795.7,2238.22265625,724,6,1.0017342865467072,4.81022335588932
10067854.525786756,10,793.7,2244.8828125,724,6,0.7682163268327713,3.9171576499938965
10067856.410448372,10,772.5,2247.921875,724,6,0.6697624921798706,387.3389884829521
10067858.503567781,10,783.0,2251.30078125,724,6,7.571587339043617,85.92542074620724
10067860.114412071,10,810.8,2257.734375,724,6,3.8197990506887436,206.82591199874878
10067862.015712084,10,785.8,2397.8515625,724,6,0.6225686520338058,94.40643154084682
10067863.90685038,10,777.3,2402.421875,724,7,1.0870378464460373,84.06049385666847
10067865.621474676,10,820.6,2411.02734375,724,7,0.6767194718122482,12.445909902453423
10067867.513804197,10,788.4,2555.65234375,724,6,0.9190812706947327,13.869579881429672
10067869.502112929,10,768.0,2561.05859375,724,6,1.538008451461792,6.143249571323395
10067871.702358972,10,790.8,2569.96875,724,6,0.7882434874773026,9.521104395389557
10067873.411194129,10,798.8,2692.13671875,724,6,3.031747415661812,4.653703421354294
10067875.705534864,10,788.0,2729.11328125,724,6,79.67156916856766,7.03413225710392
10067877.521657264,10,818.8,2730.26953125,724,6,0.9695757180452347,6.079621613025665
10067879.502530238,10,764.8,2731.8125,724,6,6.116554141044617,85.37212014198303
10067881.715053529,10,805.9,2735.91796875,724,6,81.91375993192196,7.361467927694321
10067884.106723862,10,776.5,2856.859375,724,6,0.7177609950304031,88.90207298099995
10067886.516696587,10,808.2,2872.58984375,724,6,0.7064100354909897,108.14690217375755
10067888.703287233,10,768.8,2874.328125,724,6,0.9016320109367371,99.43907894194126
10067891.306342611,10,803.3,2876.875,724,6,75.97536407411098,5.221106112003326
10067893.4221402,10,796.4,2879.69140625,724,6,0.6866678595542908,7.695339620113373
10067895.508975504,10,780.6,2880.68359375,724,6,1.4367401599884033,186.64323538541794
10067897.502421618,10,785.1,2883.2890625,724,6,85.27661487460136,499.8381994664669
10067900.20177596,10,791.0,2886.72265625,724,6,1.8988102674484253,89.14359845221043
10067902.30966401,10,794.5,2886.85546875,724,6,0.8159801363945007,3.9739683270454407
10067903.92730845,10,761.6,2886.85546875,724,6,0.6841327995061874,88.76721002161503
10067906.01399526,10,790.7,2887.02734375,724,6,7.697314023971558,85.90392023324966
10067908.208312135,10,787.2,2903.16796875,724,6,0.7718764245510101,100.5382165312767
10067910.204047404,10,780.5,2924.30078125,853,6,4.235396161675453,4.205148667097092
10067912.002741054,10,785.0,2930.67578125,916,7,0.6378404796123505,4.283186048269272
10067913.910854865,10,801.3,2933.125,916,6,8.955558761954308,84.22205224633217
10067916.118306376,10,798.7,2933.35546875,916,7,3.3131279051303864,597.8062301874161
10067918.618572785,10,787.9,2938.578125,916,7,97.42199629545212,13.913704082369804
10067920.908675635,10,785.1,2944.37890625,916,6,0.708242878317833,99.85799342393875
10067923.015268793,10,803.2,2944.83203125,916,6,96.51651978492737,112.62518353760242
10067925.409842,10,776.8,2959.6484375,916,6,2.1753162145614624,190.62808342278004
10067927.604562564,10,789.6,2983.828125,916,6,1.070372760295868,3.5437289625406265
10067930.000899732,10,813.1,3118.390625,916,6,1.7584171146154404,5.159229040145874
10067931.805329395,10,758.6,3118.74609375,916,6,88.17850798368454,312.38556280732155
10067934.31143322,10,808.4,3239.19140625,916,6,0.8032862097024918,4.492014646530151
10067936.2206179,10,793.5,3240.81640625,916,6,1.0146014392375946,8.44518467783928
10067938.811319796,10,784.0,3245.390625,916,6,0.7034838199615479,3.9981529116630554
10067941.204016216,10,784.9,3248.45703125,916,6,0.6757620722055435,90.23704379796982
10067943.210646475,10,789.9,3249.06640625,916,6,0.761697068810463,104.69404235482216
10067945.513502073,10,791.2,3250.3046875,916,6,96.681023016572,196.0649061948061
10067947.714349028,10,796.1,3251.37890625,916,6,1.2560319155454636,14.81618545949459
10067949.903651956,10,772.4,3254.4375,916,6,0.7764436304569244,186.37913651764393
10067952.1203551,10,817.4,3257.1953125,916,6,1.104908064007759,92.38862991333008
